number of threads, number of stars, time elapsed
4, 1492, 33.000000
4, 1491, 33.000000
4, 1488, 33.000000
4, 1487, 33.000000
4, 1487, 33.000000
4, 1483, 33.000000
4, 1479, 33.000000
4, 1477, 32.000000
4, 1472, 32.000000
4, 1472, 33.000000
4, 1470, 32.000000
4, 1468, 33.000000
4, 1467, 32.000000
4, 1464, 32.000000
4, 1460, 32.000000
4, 1457, 31.000000
4, 1455, 32.000000
4, 1453, 31.000000
4, 1452, 32.000000
4, 1451, 32.000000
4, 1447, 31.000000
4, 1445, 32.000000
4, 1443, 31.000000
4, 1441, 32.000000
4, 1438, 31.000000
4, 1435, 31.000000
4, 1433, 32.000000
4, 1433, 31.000000
4, 1430, 31.000000
4, 1430, 31.000000
4, 1427, 31.000000
4, 1425, 31.000000
4, 1422, 31.000000
4, 1421, 30.000000
4, 1415, 32.000000
4, 1413, 31.000000
4, 1411, 30.000000
4, 1409, 31.000000
4, 1409, 30.000000
4, 1406, 30.000000
4, 1403, 31.000000
4, 1401, 30.000000
4, 1399, 30.000000
4, 1394, 30.000000
4, 1390, 30.000000
4, 1387, 30.000000
4, 1386, 31.000000
4, 1386, 30.000000
4, 1385, 29.000000
4, 1382, 30.000000
4, 1380, 30.000000
4, 1379, 29.000000
4, 1378, 30.000000
4, 1377, 29.000000
4, 1376, 29.000000
4, 1371, 30.000000
4, 1371, 29.000000
4, 1368, 29.000000
4, 1365, 29.000000
4, 1362, 28.000000
4, 1360, 29.000000
4, 1359, 29.000000
4, 1355, 29.000000
4, 1354, 29.000000
4, 1351, 28.000000
4, 1349, 29.000000
4, 1345, 28.000000
4, 1341, 29.000000
4, 1339, 28.000000
4, 1339, 30.000000
4, 1337, 28.000000
4, 1336, 29.000000
4, 1333, 28.000000
4, 1328, 29.000000
4, 1325, 28.000000
4, 1322, 28.000000
4, 1321, 28.000000
4, 1320, 27.000000
4, 1318, 28.000000
4, 1313, 28.000000
4, 1311, 28.000000
4, 1307, 27.000000
4, 1306, 28.000000
4, 1306, 27.000000
4, 1304, 28.000000
4, 1301, 27.000000
4, 1299, 27.000000
4, 1298, 27.000000
4, 1298, 28.000000
4, 1298, 27.000000
4, 1295, 27.000000
4, 1294, 27.000000
4, 1292, 27.000000
4, 1290, 27.000000
4, 1287, 27.000000
4, 1285, 26.000000
4, 1284, 27.000000
4, 1281, 26.000000
4, 1277, 27.000000
4, 1267, 26.000000
4, 1265, 26.000000
4, 1262, 26.000000
4, 1262, 27.000000
4, 1260, 26.000000
4, 1257, 26.000000
4, 1253, 25.000000
4, 1253, 26.000000
4, 1252, 26.000000
4, 1249, 32.000000
4, 1245, 26.000000
4, 1242, 26.000000
4, 1240, 26.000000
4, 1239, 26.000000
4, 1238, 25.000000
4, 1235, 26.000000
4, 1233, 25.000000
4, 1229, 26.000000
4, 1229, 25.000000
4, 1227, 25.000000
4, 1226, 25.000000
4, 1225, 27.000000
4, 1223, 25.000000
4, 1223, 24.000000
4, 1222, 25.000000
4, 1221, 25.000000
4, 1221, 26.000000
4, 1221, 25.000000
4, 1220, 25.000000
4, 1219, 25.000000
4, 1217, 25.000000
4, 1213, 25.000000
4, 1210, 25.000000
4, 1210, 25.000000
